19.9	712.36	566.91		598.96	281.17		796.8	154.43		680.56	699.58		125.4	234.14		715.45	25.35		212.06	395.1		406.51	440.48		33.028	579.44		556.19	250.03	
19.9	710.67	566.91		596.49	281.12		794.59	154.05		680.73	701.78		123.33	235.37		717.94	25.4		211.3	396.75		406.38	439.51		34.032	576.92		557.22	247.94	
19.9	708.98	566.91		594.03	281.08		792.39	153.68		680.9	699.58		121.27	236.6		720.43	25.45		210.54	398.4		406.25	438.53		35.036	574.4		558.25	245.85	
19.9	707.3	566.91		591.57	281.04		790.18	153.3		681.07	701.78		119.2	237.83		722.92	25.5		209.78	400.05		406.12	437.56		36.04	571.87		559.28	243.76	
19.9	705.61	566.91		589.11	281		787.97	152.92		681.23	699.58		117.14	239.06		725.41	25.55		209.02	401.7		405.99	436.59		37.045	569.35		560.31	241.67	
19.9	703.92	566.9		586.65	280.96		785.76	152.54		681.4	701.78		115.07	240.29		727.9	25.6		208.26	403.34		405.86	435.62		38.049	566.82		561.34	239.58	
20	702.23	566.9		584.19	280.91		783.56	152.17		681.57	699.58		113.01	241.52		730.39	25.65		207.5	404.99		405.73	434.65		39.053	564.3		562.37	237.49	
20	700.54	566.9		581.73	280.87		781.35	151.79		681.74	701.78		110.94	242.75		732.88	25.7		206.74	406.64		405.6	433.68		40.057	561.77		563.4	235.4	
20	698.86	566.9		579.26	280.83		779.14	151.41		681.9	699.58		108.88	243.98		735.37	25.75		205.98	408.29		405.47	432.71		41.062	559.25		564.43	233.31	
20	697.17	566.89		576.8	280.79		776.93	151.03		682.07	701.78		106.81	245.2		737.86	25.8		205.22	409.94		405.34	431.73		42.066	556.73		565.46	231.22	
20	695.48	566.89		574.34	280.75		774.73	150.65		682.24	699.58		104.75	246.43		740.35	25.85		204.46	411.58		405.21	430.76		43.07	554.2		566.49	229.13	
20	693.79	566.89		571.88	280.7		772.52	150.28		682.41	701.78		102.69	247.66		742.84	25.9		203.7	413.23		405.08	429.79		44.075	551.68		567.52	227.04	
20	692.1	566.89		569.42	280.66		770.31	149.9		682.57	699.58		100.62	248.89		745.33	25.95		202.94	414.88		404.95	428.82		45.079	549.15		568.55	224.95	
20	690.42	566.89		566.96	280.62		768.1	149.52		682.74	701.78		98.556	250.12		747.82	26		202.18	416.53		404.82	427.85		46.083	546.63		569.58	222.86	
20	688.73	566.88		564.5	280.58		765.9	149.14		682.91	699.58		96.491	251.35		750.31	26.05		201.42	418.18		404.68	426.88		47.087	544.1		570.61	220.77	
20	687.04	566.88		562.03	280.54		763.69	148.77		683.07	701.78		94.426	252.58		752.8	26.1		200.66	419.82		404.55	425.91		48.092	541.58		571.64	218.68	
20.1	685.35	566.88		559.57	280.49		761.48	148.39		683.24	699.58		92.362	253.81		755.29	26.15		199.9	421.47		404.42	424.94		49.096	539.06		572.67	216.59	
20.1	683.66	566.88		557.11	280.45		759.28	148.01		683.41	701.78		90.297	255.04		757.78	26.2		199.14	423.12		404.29	423.96		50.1	536.53		573.7	214.5	
20.1	681.98	566.88		554.65	280.41		757.07	147.63		683.58	699.58		88.232	256.27		760.27	26.25		198.38	424.77		404.16	422.99		51.104	534.01		574.73	212.41	
20.1	680.29	566.87		552.19	280.37		754.86	147.26		683.74	701.78		86.168	257.5		762.76	26.3		197.62	426.42		404.03	422.02		52.109	531.48		575.76	210.32	
20.1	678.6	566.87		549.73	280.33		752.65	146.88		683.91	699.58		84.103	258.73		765.25	26.35		196.86	428.06		403.9	421.05		53.113	528.96		576.79	208.23	
20.1	676.91	566.87		547.26	280.28		750.45	146.5		684.08	701.78		82.038	259.95		767.74	26.4		196.1	429.71		403.77	420.08		54.117	526.43		577.82	206.14	
20.1	675.22	566.87		544.8	280.24		748.24	146.12		684.25	699.58		79.974	261.18		770.23	26.45		195.34	431.36		403.64	419.11		55.122	523.91		578.85	204.05	
20.1	673.53	566.87		542.34	280.2		746.03	145.75		684.41	701.78		77.909	262.41		772.72	26.5		194.58	433.01		403.51	418.14		56.126	521.38		579.88	201.96	
20.1	671.85	566.86		539.88	280.16		743.82	145.37		684.58	699.58		75.844	263.64		775.21	26.55		193.82	434.66		403.38	417.16		57.13	518.86		580.91	199.87	
20.1	670.16	566.86		537.42	280.12		741.62	144.99		684.75	701.78		73.78	264.87		777.7	26.6		193.06	436.3		403.25	416.19		58.134	516.34		581.94	197.78	
20.2	668.47	566.86		534.96	280.07		739.41	144.61		684.92	699.58		71.715	266.1		780.19	26.65		192.3	437.95		403.12	415.22		59.139	513.81		582.97	195.69	
20.2	666.78	566.86		532.5	280.03		737.2	144.24		685.08	701.78		69.65	267.33		782.68	26.7		191.54	439.6		402.99	414.25		60.143	511.29		584	193.6	
20.2	665.09	566.86		530.03	279.99		734.99	143.86		685.25	699.58		67.586	268.56		785.17	26.75		190.78	441.25		402.86	413.28		61.147	508.76		585.03	191.51	
20.2	663.41	566.85		527.57	279.95		732.79	143.48		685.42	701.78		65.521	269.79		787.66	26.8		190.02	442.9		402.73	412.31		62.152	506.24		586.06	189.42	
20.2	661.72	566.85		525.11	279.91		730.58	143.1		685.59	699.58		63.456	271.02		790.15	26.85		189.26	444.54		402.6	411.34		63.156	503.71		587.09	187.33	
20.2	660.03	566.85		522.65	279.86		728.37	142.73		685.75	701.78		61.392	272.25		792.64	26.9		188.5	446.19		402.47	410.36		64.16	501.19		588.12	185.24	
20.2	658.34	566.85		520.19	279.82		726.17	142.35		685.92	699.58		59.327	273.48		795.13	26.95		187.74	447.84		402.34	409.39		65.164	498.67		589.15	183.15	
20.2	656.65	566.84		517.73	279.78		723.96	141.97		686.09	701.78		57.262	274.71		792.64	27		186.98	449.49		402.21	408.42		66.169	496.14		590.18	181.06	
20.2	654.97	566.84		515.27	279.74		721.75	141.59		686.25	699.58		55.198	275.93		790.15	27.05		186.22	451.13		402.08	407.45		67.173	493.62		591.21	178.97	
20.2	653.28	566.84		512.8	279.7		719.54	141.22		686.42	701.78		53.133	277.16		787.66	27.1		185.46	452.78		401.95	406.48		68.177	491.09		592.24	176.88	
20.3	651.59	566.84		510.34	279.65		717.34	140.84		686.59	699.58		51.068	278.39		785.17	27.15		184.7	454.43		401.82	405.51		69.181	488.57		593.27	174.79	
20.3	649.9	566.84		507.88	279.61		715.13	140.46		686.76	701.78		49.004	279.62		782.68	27.2		183.94	456.08		401.69	404.54		70.186	486.04		594.3	172.7	
20.3	648.21	566.83		505.42	279.57		712.92	140.08		686.92	699.58		46.939	280.85		780.19	27.25		183.18	457.73		401.56	403.57		71.19	483.52		595.33	170.61	
20.3	646.53	566.83		502.96	279.53		710.71	139.71		687.09	701.78		44.874	282.08		777.7	27.3		182.42	459.37		401.43	402.59		72.194	481		596.36	168.52	
20.3	644.84	566.83		500.5	279.49		708.51	139.33		687.26	699.58		42.81	283.31		775.21	27.35		181.66	461.02		401.3	401.62		73.199	478.47		597.39	166.43	
20.3	643.15	566.83		498.03	279.44		706.3	138.95		687.43	701.78		40.745	284.54		772.72	27.4		180.9	462.67		401.17	400.65		74.203	475.95		598.42	164.34	
20.3	641.46	566.83		495.57	279.4		704.09	138.57		687.59	699.58		38.68	285.77		770.23	27.45		180.14	464.32		401.04	399.68		75.207	473.42		599.45	162.25	
20.3	639.77	566.82		493.11	279.36		701.88	138.2		687.76	701.78		36.616	287		767.74	27.5		179.38	465.97		400.91	398.71		76.211	470.9		600.48	160.16	
20.3	638.08	566.82		490.65	279.32		699.68	137.82		687.93	699.58		34.551	288.23		765.25	27.55		178.62	467.61		400.78	397.74		77.216	468.37		601.51	158.07	
20.3	636.4	566.82		488.19	279.28		697.47	137.44		688.1	701.78		32.486	289.46		762.76	27.6		177.86	469.26		400.65	396.77		78.22	465.85		602.54	155.98	
20.4	634.71	566.82		485.73	279.23		695.26	137.06		688.26	699.58		30.422	290.69		760.27	27.65		177.1	470.91		400.52	395.79		79.224	463.33		603.57	153.89	
20.4	633.02	566.82		483.27	279.19		693.06	136.68		688.43	701.78		28.357	291.91		757.78	27.7		176.34	472.56		400.39	394.82		80.228	460.8		604.6	151.8	
20.4	631.33	566.81		480.8	279.15		690.85	136.31		688.6	699.58		26.292	293.14		755.29	27.75		175.58	474.21		400.26	393.85		81.233	458.28		605.63	149.71	
20.4	629.64	566.81		478.34	279.11		688.64	135.93		688.77	701.78		24.228	294.37		752.8	27.8		174.82	475.85		400.13	392.88		82.237	455.75		606.66	147.62	
20.4	627.96	566.81		475.88	279.07		686.43	135.55		688.93	699.58		22.163	295.6		750.31	27.85		174.06	477.5		400	391.91		83.241	453.23		607.69	145.53	
20.4	626.27	566.81		473.42	279.02		684.23	135.17		689.1	701.78		20.098	296.83		747.82	27.9		173.3	479.15		399.87	390.94		84.246	450.7		608.72	143.44	
20.4	624.58	566.81		470.96	278.98		682.02	134.8		689.27	699.58		18.034	298.06		745.33	27.95		172.54	480.8		399.74	389.97		85.25	448.18		609.75	141.35	
20.4	622.89	566.8		468.5	278.94		679.81	134.42		689.43	701.78		15.969	299.29		742.84	28		171.78	482.45		399.61	388.99		86.254	445.66		610.78	139.26	
20.4	621.2	566.8		466.04	278.9		677.6	134.04		689.6	699.58		13.904	300.52		740.35	28.05		171.02	484.09		399.48	388.02		87.258	443.13		611.81	137.17	
20.4	619.52	566.8		463.57	278.86		675.4	133.66		689.77	701.78		15.969	301.75		737.86	28.1		170.26	485.74		399.35	387.05		88.263	440.61		612.84	135.08	
20.5	617.83	566.8		461.11	278.82		673.19	133.29		689.94	699.58		18.034	302.98		735.37	28.15		169.5	487.39		399.22	386.08		89.267	438.08		613.87	132.99	
20.5	616.14	566.79		458.65	278.77		670.98	132.91		690.1	701.78		20.098	304.21		732.88	28.2		168.74	489.04		399.08	385.11		90.271	435.56		614.9	130.9	
20.5	614.45	566.79		456.19	278.73		668.77	132.53		690.27	699.58		22.163	305.44		730.39	28.25		167.98	490.69		398.95	384.14		91.275	433.03		615.93	128.81	
20.5	612.76	566.79		453.73	278.69		666.57	132.15		690.44	701.78		24.228	306.67		727.9	28.3		167.22	492.33		398.82	383.17		92.28	430.51		616.96	126.72	
20.5	611.07	566.79		451.27	278.65		664.36	131.78		690.61	699.58		26.292	307.89		725.41	28.35		166.46	493.98		398.69	382.2		93.284	427.99		617.99	124.63	
20.5	609.39	566.79		448.8	278.61		662.15	131.4		690.77	701.78		28.357	309.12		722.92	28.4		165.7	495.63		398.56	381.22		94.288	425.46		619.02	122.54	
20.5	607.7	566.78		446.34	278.56		659.95	131.02		690.94	699.58		30.422	310.35		720.43	28.45		164.94	497.28		398.43	380.25		95.293	422.94		620.05	120.45	
20.5	606.01	566.78		443.88	278.52		657.74	130.64		691.11	701.78		32.486	311.58		717.94	28.5		164.18	498.93		398.3	379.28		96.297	420.41		621.08	118.36	
20.5	604.32	566.78		441.42	278.48		655.53	130.27		691.28	699.58		34.551	312.81		715.45	28.55		163.42	500.57		398.17	378.31		97.301	417.89		622.11	116.27	
20.5	602.63	566.78		438.96	278.44		653.32	129.89		691.44	701.78		36.616	314.04		712.96	28.6		162.66	502.22		398.04	377.34		98.305	415.36		623.14	114.18	
20.6	600.95	566.78		436.5	278.4		651.12	129.51		691.61	699.58		38.68	315.27		710.47	28.65		161.9	503.87		397.91	376.37		99.31	412.84		624.17	112.09	
20.6	599.26	566.77		434.04	278.35		648.91	129.13		691.78	701.78		40.745	316.5		707.98	28.7		161.14	505.52		397.78	375.4		100.31	410.32		625.2	110	
20.6	597.57	566.77		431.57	278.31		646.7	128.76		691.95	699.58		42.81	317.73		705.49	28.75		160.38	507.17		397.65	374.42		101.32	407.79		626.23	107.91	
20.6	595.88	566.77		429.11	278.27		644.49	128.38		692.11	701.78		44.874	318.96		703	28.8		159.62	508.81		397.52	373.45		102.32	405.27		627.26	105.82	
20.6	594.19	566.77		426.65	278.23		642.29	128		692.28	699.58		46.939	320.19		700.51	28.85		158.86	510.46		397.39	372.48		103.33	402.74		628.29	103.73	
20.6	592.51	566.77		424.19	278.19		640.08	127.62		692.45	701.78		49.004	321.42		698.02	28.9		158.1	512.11		397.26	371.51		104.33	400.22		629.32	101.64	
20.6	590.82	566.76		421.73	278.14		637.87	127.25		692.61	699.58		51.068	322.64		695.53	28.95		157.34	513.76		397.13	370.54		105.34	397.69		630.35	99.55	
20.6	589.13	566.76		419.27	278.1		635.67	126.87		692.78	701.78		53.133	323.87		693.04	29		156.58	515.41		397	369.57		106.34	395.17		631.38	97.46	
20.6	587.44	566.76		416.81	278.06		633.46	126.49		692.95	699.58		55.198	325.1		690.55	29.05		155.82	517.05		396.87	368.6		107.34	392.65		632.41	95.37	
20.6	585.75	566.76		414.34	278.02		631.25	126.11		693.12	701.78		57.262	326.33		688.06	29.1		155.06	518.7		396.74	367.62		108.35	390.12		633.44	93.28	
20.7	584.07	566.76		411.88	277.98		629.04	125.74		693.28	699.58		59.327	327.56		685.57	29.15		154.3	520.35		396.61	366.65		109.35	387.6		634.47	91.19	
20.7	582.38	566.75		409.42	277.93		626.84	125.36		693.45	701.78		61.392	328.79		683.08	29.2		153.54	522		396.48	365.68		110.36	385.07		635.5	89.1	
20.7	580.69	566.75		406.96	277.89		624.63	124.98		693.62	699.58		63.456	330.02		680.59	29.25		152.78	523.65		396.35	364.71		111.36	382.55		636.53	87.01	
20.7	579	566.75		404.5	277.85		622.42	124.6		693.79	701.78		65.521	331.25		678.1	29.3		152.02	525.29		396.22	363.74		112.37	380.02		637.56	84.92	
20.7	577.31	566.75		402.04	277.81		620.21	124.23		693.95	699.58		67.586	332.48		675.61	29.35		151.26	526.94		396.09	362.77		113.37	377.5		638.59	82.83	
20.7	575.62	566.74		399.57	277.77		618.01	123.85		694.12	701.78		69.65	333.71		673.12	29.4		150.5	528.59		395.96	361.8		114.37	374.98		639.62	80.74	
20.7	573.94	566.74		397.11	277.72		615.8	123.47		694.29	699.58		71.715	334.94		670.63	29.45		149.74	530.24		395.83	360.83		115.38	372.45		640.65	78.65	
20.7	572.25	566.74		394.65	277.68		613.59	123.09		694.46	701.78		73.78	336.17		668.14	29.5		148.98	531.88		395.7	359.85		116.38	369.93		641.68	76.56	
20.7	570.56	566.74		392.19	277.64		611.38	122.71		694.62	699.58		75.844	337.4		665.65	29.55		148.22	533.53		395.57	358.88		117.39	367.4		642.71	74.47	
20.7	568.87	566.74		389.73	277.6		609.18	122.34		694.79	701.78		77.909	338.62		663.16	29.6		147.46	535.18		395.44	357.91		118.39	364.88		643.74	72.38	
20.8	567.18	566.73		387.27	277.56		606.97	121.96		694.96	699.58		79.974	339.85		660.67	29.65		146.7	536.83		395.31	356.94		119.4	362.35		644.77	70.29	
20.8	565.5	566.73		384.81	277.51		604.76	121.58		695.13	701.78		82.038	341.08		658.18	29.7		145.94	538.48		395.18	355.97		120.4	359.83		645.8	68.2	
20.8	563.81	566.73		382.34	277.47		602.56	121.2		695.29	699.58		84.103	342.31		655.69	29.75		145.18	540.12		395.05	355		121.4	357.31		646.83	66.11	
20.8	562.12	566.73		379.88	277.43		600.35	120.83		695.46	701.78		86.168	343.54		653.2	29.8		144.42	541.77		394.92	354.03		122.41	354.78		647.86	64.02	
20.8	560.43	566.73		377.42	277.39		598.14	120.45		695.63	699.58		88.232	344.77		650.71	29.85		143.66	543.42		394.79	353.05		123.41	352.26		648.89	61.93	
20.8	558.74	566.72		374.96	277.35		595.93	120.07		695.79	701.78		90.297	346		648.22	29.9		142.9	545.07		394.66	352.08		124.42	349.73		649.92	59.84	
20.8	557.06	566.72		372.5	277.3		593.73	119.69		695.96	699.58		92.362	347.23		645.73	29.95		142.14	546.72		394.53	351.11		125.42	347.21		650.95	57.75	
20.8	555.37	566.72		370.04	277.26		591.52	119.32		696.13	701.78		94.426	348.46		643.24	30		141.38	548.36		394.4	350.14		126.43	344.68		651.98	55.66	
20.8	553.68	566.72		367.58	277.22		589.31	118.94		696.3	699.58		96.491	349.69		640.75	30.05		140.62	550.01		394.27	349.17		127.43	342.16		653.01	53.57	
20.8	551.99	566.72		365.11	277.18		587.1	118.56		696.46	701.78		98.556	350.92		638.26	30.1		139.86	551.66		394.14	348.2		128.43	339.64		654.04	51.48	
20.9	550.3	566.71		362.65	277.14		584.9	118.18		696.63	699.58		100.62	352.15		635.77	30.15		139.1	553.31		394.01	347.23		129.44	337.11		655.07	49.39	
20.9	548.62	566.71		360.19	277.09		582.69	117.81		696.8	701.78		102.69	353.38		633.28	30.2		138.34	554.96		393.88	346.25		130.44	334.59		656.1	47.3	
20.9	546.93	566.71		357.73	277.05		580.48	117.43		696.97	699.58		104.75	354.6		630.79	30.25		137.58	556.6		393.75	345.28		131.45	332.06		657.13	45.21	
20.9	545.24	566.71		355.27	277.01		578.27	117.05		697.13	701.78		106.81	355.83		628.3	30.3		136.82	558.25		393.62	344.31		132.45	329.54		658.16	43.12	
20.9	543.55	566.71		352.81	276.97		576.07	116.67		697.3	699.58		108.88	357.06		625.81	30.35		136.06	559.9		393.49	343.34		133.46	327.01		659.19	41.03	
20.9	541.86	566.7		350.35	276.93		573.86	116.3		697.47	701.78		110.94	358.29		623.32	30.4		135.3	561.55		393.35	342.37		134.46	324.49		660.22	38.94	
20.9	540.17	566.7		347.88	276.88		571.65	115.92		697.64	699.58		113.01	359.52		620.83	30.45		134.54	563.2		393.22	341.4		135.46	321.97		661.25	36.85	
20.9	538.49	566.7		345.42	276.84		569.45	115.54		697.8	701.78		115.07	360.75		618.34	30.5		133.78	564.84		393.09	340.43		136.47	319.44		662.28	34.76	
20.9	536.8	566.7		342.96	276.8		567.24	115.16		697.97	699.58		117.14	361.98		615.85	30.55		133.02	566.49		392.96	339.46		137.47	316.92		663.31	32.67	
20.9	535.11	566.69		340.5	276.76		565.03	114.79		698.14	701.78		119.2	363.21		613.36	30.6		132.26	568.14		392.83	338.48		138.48	314.39		664.34	30.58	
21	533.42	566.69		338.04	276.72		562.82	114.41		698.31	699.58		121.27	364.44		610.87	30.65		131.5	569.79		392.7	337.51		139.48	311.87		665.37	28.49	
21	531.73	566.69		335.58	276.67		560.62	114.03		698.47	701.78		123.33	365.67		608.38	30.7		130.74	571.44		392.57	336.54		140.48	309.34		666.4	26.4	
21	530.05	566.69		333.11	276.63		558.41	113.65		698.64	699.58		125.4	366.9		605.89	30.75		129.98	573.08		392.44	335.57		141.49	306.82		667.43	24.31	
21	528.36	566.69		330.65	276.59		556.2	113.28		698.81	701.78		127.46	368.13		603.4	30.8		129.22	574.73		392.31	334.6		142.49	304.3		668.46	22.22	
21	526.67	566.68		328.19	276.55		553.99	112.9		698.97	699.58		129.53	369.36		600.91	30.85		128.46	576.38		392.18	333.63		143.5	301.77		669.49	20.13	
21	524.98	566.68		325.73	276.51		551.79	112.52		699.14	701.78		131.59	370.58		598.42	30.9		127.7	578.03		392.05	332.66		144.5	299.25		670.52	18.04	
21	523.29	566.68		323.27	276.46		549.58	112.14		699.31	699.58		133.66	371.81		595.93	30.95		126.94	579.68		391.92	331.68		145.51	296.72		671.55	15.95	
21	521.61	566.68		320.81	276.42		547.37	111.77		699.48	701.78		135.72	373.04		593.44	31		126.18	581.32		391.79	330.71		146.51	294.2		672.58	13.86	
21	519.92	566.68		318.35	276.38		545.16	111.39		699.64	699.58		137.78	374.27		590.95	31.05		125.42	582.97		391.66	329.74		147.51	291.67		673.61	15.95	
21	518.23	566.67		315.88	276.34		542.96	111.01		699.81	701.78		139.85	375.5		588.46	31.1		124.66	584.62		391.53	328.77		148.52	289.15		674.64	18.04	
21.1	516.54	566.67		313.42	276.3		540.75	110.63		699.98	699.58		141.91	376.73		585.97	31.15		123.9	586.27		391.4	327.8		149.52	286.63		675.67	20.13	
21.1	514.85	566.67		310.96	276.25		538.54	110.26		700.15	701.78		143.98	377.96		583.48	31.2		123.14	587.92		391.27	326.83		150.53	284.1		676.7	22.22	
21.1	513.17	566.67		308.5	276.21		536.34	109.88		700.31	699.58		146.04	379.19		580.99	31.25		122.38	589.56		391.14	325.86		151.53	281.58		677.73	24.31	
21.1	511.48	566.67		306.04	276.17		534.13	109.5		700.48	701.78		148.11	380.42		578.5	31.3		121.62	591.21		391.01	324.88		152.54	279.05		678.76	26.4	
21.1	509.79	566.66		303.58	276.13		531.92	109.12		700.65	699.58		150.17	381.65		576.01	31.35		120.86	592.86		390.88	323.91		153.54	276.53		679.79	28.49	
21.1	508.1	566.66		301.12	276.09		529.71	108.74		700.82	701.78		152.24	382.88		573.52	31.4		120.1	594.51		390.75	322.94		154.54	274		680.82	30.58	
21.1	506.41	566.66		298.65	276.04		527.51	108.37		700.98	699.58		154.3	384.11		571.03	31.45		119.34	596.16		390.62	321.97		155.55	271.48		681.85	32.67	
21.1	504.72	566.66		296.19	276		525.3	107.99		701.15	701.78		156.37	385.33		568.54	31.5		118.58	597.8		390.49	321		156.55	268.96		682.88	34.76	
21.1	503.04	566.66		293.73	275.96		523.09	107.61		701.32	699.58		158.43	386.56		566.05	31.55		117.82	599.45		390.36	320.03		157.56	266.43		683.91	36.85	
21.1	501.35	566.65		291.27	275.92		520.88	107.23		701.49	701.78		160.5	387.79		563.56	31.6		117.06	601.1		390.23	319.06		158.56	263.91		684.94	38.94	
21.2	499.66	566.65		288.81	275.88		518.68	106.86		701.65	699.58		162.56	389.02		561.07	31.65		116.3	602.75		390.1	318.09		159.57	261.38		685.97	41.03	
21.2	497.97	566.65		286.35	275.83		516.47	106.48		701.82	701.78		164.63	390.25		558.58	31.7		115.54	604.4		389.97	317.11		160.57	258.86		687	43.12	
21.2	496.28	566.65		283.88	275.79		514.26	106.1		701.99	699.58		166.69	391.48		556.09	31.75		114.78	606.04		389.84	316.14		161.57	256.33		688.03	45.21	
21.2	494.6	566.64		281.42	275.75		512.05	105.72		702.15	701.78		168.75	392.71		553.6	31.8		114.02	607.69		389.71	315.17		162.58	253.81		689.06	47.3	
21.2	492.91	566.64		278.96	275.71		509.85	105.35		702.32	699.58		170.82	393.94		551.11	31.85		113.26	609.34		389.58	314.2		163.58	251.29		690.09	49.39	
21.2	491.22	566.64		276.5	275.67		507.64	104.97		702.49	701.78		172.88	395.17		548.62	31.9		112.5	610.99		389.45	313.23		164.59	248.76		691.12	51.48	
21.2	489.53	566.64		274.04	275.62		505.43	104.59		702.66	699.58		174.95	396.4		546.13	31.95		111.74	612.63		389.32	312.26		165.59	246.24		692.15	53.57	
21.2	487.84	566.64		271.58	275.58		503.23	104.21		702.82	701.78		177.01	397.63		543.64	32		110.98	614.28		389.19	311.29		166.6	243.71		693.18	55.66	
21.2	486.16	566.63		269.12	275.54		501.02	103.84		702.99	699.58		179.08	398.86		541.15	32.05		110.22	615.93		389.06	310.31		167.6	241.19		694.21	57.75	
21.2	484.47	566.63		266.65	275.5		498.81	103.46		703.16	701.78		181.14	400.09		538.66	32.1		109.46	617.58		388.93	309.34		168.6	238.66		695.24	59.84	
21.3	482.78	566.63		264.19	275.46		496.6	103.08		703.33	699.58		183.21	401.31		536.17	32.15		108.7	619.23		388.8	308.37		169.61	236.14		696.27	61.93	
21.3	481.09	566.63		261.73	275.41		494.4	102.7		703.49	701.78		185.27	402.54		533.68	32.2		107.94	620.87		388.67	307.4		170.61	233.62		697.3	64.02	
21.3	479.4	566.63		259.27	275.37		492.19	102.33		703.66	699.58		187.34	403.77		531.19	32.25		107.18	622.52		388.54	306.43		171.62	231.09		698.33	66.11	
21.3	477.72	566.62		256.81	275.33		489.98	101.95		703.83	701.78		189.4	405		528.7	32.3		106.42	624.17		388.41	305.46		172.62	228.57		699.36	68.2	
21.3	476.03	566.62		254.35	275.29		487.77	101.57		704	699.58		191.47	406.23		526.21	32.35		105.66	625.82		388.28	304.49		173.63	226.04		700.39	70.29	
21.3	474.34	566.62		251.89	275.25		485.57	101.19		704.16	701.78		193.53	407.46		523.72	32.4		104.91	627.47		388.15	303.51		174.63	223.52		701.42	72.38	
21.3	472.65	566.62		249.42	275.2		483.36	100.82		704.33	699.58		195.6	408.69		521.23	32.45		104.15	629.11		388.02	302.54		175.63	220.99		702.45	74.47	
21.3	470.96	566.62		246.96	275.16		481.15	100.44		704.5	701.78		197.66	409.92		518.74	32.5		103.39	630.76		387.89	301.57		176.64	218.47		703.48	76.56	
21.3	469.27	566.61		244.5	275.12		478.94	100.06		704.67	699.58		199.72	411.15		516.25	32.55		102.63	632.41		387.75	300.6		177.64	215.95		704.51	78.65	
21.3	467.59	566.61		242.04	275.08		476.74	99.683		704.83	701.78		201.79	412.38		513.76	32.6		101.87	634.06		387.62	299.63		178.65	213.42		705.54	80.74	
21.4	465.9	566.61		239.58	275.04		474.53	99.306		705	699.58		203.85	413.61		511.27	32.65		101.11	635.71		387.49	298.66		179.65	210.9		706.57	82.83	
21.4	464.21	566.61		237.12	274.99		472.32	98.928		705.17	701.78		205.92	414.84		508.78	32.7		100.35	637.35		387.36	297.69		180.66	208.37		707.6	84.92	
21.4	462.52	566.61		234.65	274.95		470.12	98.55		705.33	699.58		207.98	416.07		506.29	32.75		99.585	639		387.23	296.72		181.66	205.85		708.63	87.01	
21.4	460.83	566.6		232.19	274.91		467.91	98.173		705.5	701.78		210.05	417.29		503.8	32.8		98.825	640.65		387.1	295.74		182.66	203.32		709.66	89.1	
21.4	459.15	566.6		229.73	274.87		465.7	97.795		705.67	699.58		212.11	418.52		501.31	32.85		98.065	642.3		386.97	294.77		183.67	200.8		710.69	91.19	
21.4	457.46	566.6		227.27	274.83		463.49	97.418		705.84	701.78		214.18	419.75		498.82	32.9		97.305	643.95		386.84	293.8		184.67	198.28		711.72	93.28	
21.4	455.77	566.6		224.81	274.78		461.29	97.04		706	699.58		216.24	420.98		496.33	32.95		96.545	645.59		386.71	292.83		185.68	195.75		712.75	95.37	
21.4	454.08	566.59		222.35	274.74		459.08	96.663		706.17	701.78		218.31	422.21		493.84	33		95.785	647.24		386.58	291.86		186.68	193.23		713.78	97.46	
21.4	452.39	566.59		219.89	274.7		456.87	96.285		706.34	699.58		220.37	423.44		491.35	33.05		95.026	648.89		386.45	290.89		187.69	190.7		714.81	99.55	
21.4	450.71	566.59		217.42	274.66		454.66	95.907		706.51	701.78		222.44	424.67		488.86	33.1		94.266	650.54		386.32	289.92		188.69	188.18		715.84	101.64	
21.5	449.02	566.59		214.96	274.62		452.46	95.53		706.67	699.58		224.5	425.9		486.37	33.15		93.506	652.19		386.19	288.94		189.69	185.65		716.87	103.73	
21.5	447.33	566.59		212.5	274.57		450.25	95.152		706.84	701.78		226.57	427.13		483.88	33.2		92.746	653.83		386.06	287.97		190.7	183.13		717.9	105.82	
21.5	445.64	566.58		210.04	274.53		448.04	94.775		707.01	699.58		228.63	428.36		481.39	33.25		91.986	655.48		385.93	287		191.7	180.61		718.93	107.91	
21.5	443.95	566.58		207.58	274.49		445.83	94.397		707.18	701.78		230.69	429.59		478.9	33.3		91.226	657.13		385.8	286.03		192.71	178.08		719.96	110	
21.5	442.26	566.58		205.12	274.45		443.63	94.02		707.34	699.58		232.76	430.82		476.41	33.35		90.466	658.78		385.67	285.06		193.71	175.56		720.99	112.09	
21.5	440.58	566.58		202.66	274.41		441.42	93.642		707.51	701.78		234.82	432.05		473.92	33.4		89.706	660.43		385.54	284.09		194.72	173.03		722.02	114.18	
21.5	438.89	566.58		200.19	274.36		439.21	93.265		707.68	699.58		236.89	433.27		471.43	33.45		88.946	662.07		385.41	283.12		195.72	170.51		723.05	116.27	
21.5	437.2	566.57		197.73	274.32		437.01	92.887		707.85	701.78		238.95	434.5		468.94	33.5		88.186	663.72		385.28	282.14		196.72	167.98		724.08	118.36	
21.5	435.51	566.57		195.27	274.28		434.8	92.509		708.01	699.58		241.02	435.73		466.45	33.55		87.426	665.37		385.15	281.17		197.73	165.46		725.11	120.45	
